DB,DB ID,Disease,MIM Number,Gene Symbol,Gene ID,GO-BP ID Count,GO-BP ID
OMIM,617336,"Nemaline myopathy 11, autosomal recessive",608517,MYPN,84665,4,GO:0045214 | GO:0007411 | GO:0070593 | GO:0007156
OMIM,256030,"Nemaline myopathy 2, autosomal recessive",161650,NEB,4703,6,GO:0007525 | GO:0007517 | GO:0048747 | GO:0071691 | GO:0030832 | GO:0030049
OMIM,605355,"Nemaline myopathy 5, Amish type",191041,TNNT1,7138,6,GO:0045214 | GO:0014883 | GO:0045932 | GO:0031444 | GO:0030049 | GO:0060048
OMIM,609273,"Nemaline myopathy 6, autosomal dominant",613727,KBTBD13,390594,2,GO:0016567 | GO:0043687
OMIM,610687,"Nemaline myopathy 7, autosomal recessive",601443,CFL2,1073,7,GO:0045214 | GO:0051014 | GO:0048870 | GO:0046716 | GO:0030836 | GO:0007519 | GO:0030043
OMIM,615348,"Nemaline myopathy 8, autosomal recessive",615340,KLHL40,131377,6,GO:0032435 | GO:0048741 | GO:0031398 | GO:0032436 | GO:0098528 | GO:0031397
OMIM,615731,Nemaline myopathy 9,607701,KLHL41,10324,11,GO:0035914 | GO:0045214 | GO:0043687 | GO:0048741 | GO:0016567 | GO:2001014 | GO:0030239 | GO:0045661 | GO:2000291 | GO:0031275 | GO:0006941
OMIM,300539,Nephrogenic syndrome of inappropriate antidiuresis,300538,AVPR2,554,20,GO:0008285 | GO:0034097 | GO:0061024 | GO:0007588 | GO:0035814 | GO:0031398 | GO:0007599 | GO:0001992 | GO:0007190 | GO:0008284 | GO:0007188 | GO:0045907 | GO:0007186 | GO:0010628 | GO:0007249 | GO:0003084 | GO:0032609 | GO:0021537 | GO:0035811 | GO:0003091
OMIM,310468,"Nephrolithiasis, type I",300008,CLCN5,1184,3,GO:0007588 | GO:1902476 | GO:1902600
OMIM,612286,"Nephrolithiasis/osteoporosis, hypophosphatemic, 1",182309,SLC34A1,6569,29,GO:0033189 | GO:1901128 | GO:0046686 | GO:0035864 | GO:0072734 | GO:0042493 | GO:0044341 | GO:0071374 | GO:0046689 | GO:0072350 | GO:0010288 | GO:0097187 | GO:0032355 | GO:0035435 | GO:0098719 | GO:0044267 | GO:0042431 | GO:0001822 | GO:2000187 | GO:0001503 | GO:0030643 | GO:1901684 | GO:0045838 | GO:2000120 | GO:0009100 | GO:0097066 | GO:0071248 | GO:0060416 | GO:0032026
OMIM,612287,"Nephrolithiasis/osteoporosis, hypophosphatemic, 2",604990,SLC9A3R1,9368,41,GO:0030336 | GO:0070373 | GO:0060088 | GO:0150104 | GO:0051683 | GO:0007009 | GO:0007191 | GO:0051939 | GO:0008285 | GO:0032782 | GO:0034635 | GO:0045198 | GO:0097291 | GO:0007605 | GO:0008360 | GO:0010642 | GO:0045930 | GO:0072659 | GO:2001244 | GO:0098739 | GO:0003096 | GO:0022612 | GO:0090660 | GO:0045199 | GO:0007097 | GO:0030643 | GO:0044782 | GO:0030033 | GO:0044062 | GO:0045859 | GO:0034767 | GO:0002009 | GO:0065003 | GO:0090090 | GO:0060158 | GO:0008361 | GO:0051898 | GO:0016055 | GO:0014067 | GO:0032416 | GO:0030036
OMIM,256100,"Nephronophthisis 1, juvenile",607100,NPHP1,4867,10,GO:0030030 | GO:0048515 | GO:0007588 | GO:0060041 | GO:1903348 | GO:0007165 | GO:0098609 | GO:0007632 | GO:0097711 | GO:0030036
OMIM,613550,Nephronophthisis 11,609884,TMEM67,91147,4,GO:0030433 | GO:0097711 | GO:0060271 | GO:0010826
OMIM,613820,Nephronophthisis 12,612014,TTC21B,79809,14,GO:0021591 | GO:0035721 | GO:0006357 | GO:0060020 | GO:0007224 | GO:0021702 | GO:0035735 | GO:1903999 | GO:0021798 | GO:0010628 | GO:0097499 | GO:0090263 | GO:1905799 | GO:0008589
OMIM,614377,Nephronophthisis 13,608151,WDR19,57728,17,GO:0000902 | GO:0035721 | GO:0042471 | GO:0048701 | GO:0001701 | GO:0061055 | GO:0030326 | GO:0060271 | GO:0060830 | GO:0055123 | GO:0035735 | GO:0060831 | GO:0031076 | GO:0008406 | GO:0050877 | GO:1903441 | GO:0065003
OMIM,614845,Nephronophthisis 15,614848,CEP164,22897,6,GO:0000086 | GO:0006281 | GO:0060271 | GO:0010389 | GO:0097711 | GO:0051301
OMIM,615862,Nephronophthisis 18,615847,CEP83,51134,5,GO:0051660 | GO:0071539 | GO:0060271 | GO:0097711 | GO:0048278
OMIM,616217,Nephronophthisis 19,605755,DCDC2,51473,9,GO:0048813 | GO:0045880 | GO:0007605 | GO:0060271 | GO:0030111 | GO:1902017 | GO:0035556 | GO:0006968 | GO:0001764
OMIM,602088,"Nephronophthisis 2, infantile",243305,INVS,27130,4,GO:0090090 | GO:0007275 | GO:0016055 | GO:1904108
OMIM,617271,Nephronophthisis 20,616786,MAPKBP1,23005,3,GO:0043124 | GO:2000483 | GO:1900425
OMIM,604387,Nephronophthisis 3,608002,NPHP3,27031,19,GO:0090090 | GO:0072189 | GO:0048496 | GO:0030324 | GO:0071908 | GO:0060271 | GO:0060027 | GO:0001822 | GO:0001947 | GO:0035469 | GO:0003283 | GO:0045494 | GO:0060287 | GO:0071910 | GO:0071909 | GO:0060993 | GO:2000167 | GO:2000095 | GO:0016055
OMIM,606966,Nephronophthisis 4,607215,NPHP4,261734,12,GO:0090090 | GO:1904491 | GO:0035845 | GO:0030317 | GO:0060041 | GO:1903348 | GO:0045494 | GO:0098609 | GO:0035329 | GO:0007632 | GO:0097711 | GO:0030036
OMIM,611498,Nephronophthisis 7,608539,GLIS2,84662,10,GO:0061005 | GO:0045879 | GO:0045892 | GO:1900182 | GO:0045893 | GO:0043433 | GO:0045944 | GO:0000122 | GO:0007417 | GO:0060994
OMIM,613159,Nephronophthisis-like nephropathy 1,613553,XPNPEP3,63929,2,GO:0016485 | GO:0003094
OMIM,614809,Nephropathy due to CFHR5 deficiency,608593,CFHR5,81494,4,GO:0006957 | GO:0030449 | GO:0051838 | GO:0032091
OMIM,609057,Nephropathy with pretibial epidermolysis bullosa and deafness,602243,CD151,977,7,GO:0045807 | GO:0031581 | GO:0042098 | GO:0007155 | GO:0030335 | GO:0016032 | GO:0044319
OMIM,256300,"Nephrotic syndrome, type 1",602716,NPHS1,4868,10,GO:0007254 | GO:0007588 | GO:0007520 | GO:0072015 | GO:0007155 | GO:0030838 | GO:0044062 | GO:0032836 | GO:0007519 | GO:0035418
OMIM,615861,"Nephrotic syndrome, type 10",602334,EMP2,2013,20,GO:0001765 | GO:0032060 | GO:0007160 | GO:0001954 | GO:0001913 | GO:0070252 | GO:2001046 | GO:0034394 | GO:0072659 | GO:0008284 | GO:0008219 | GO:0010594 | GO:0032147 | GO:0045022 | GO:0007566 | GO:0043534 | GO:0045765 | GO:0007015 | GO:0003093 | GO:2001212
OMIM,616730,"Nephrotic syndrome, type 11",607617,NUP107,57122,14,GO:0006406 | GO:0060964 | GO:0000973 | GO:0051292 | GO:1900034 | GO:0008585 | GO:0075733 | GO:0016925 | GO:0006409 | GO:0072006 | GO:0006606 | GO:0006355 | GO:0006110 | GO:0019083
OMIM,616892,"Nephrotic syndrome, type 12",614351,NUP93,9688,13,GO:0006998 | GO:0060964 | GO:0060395 | GO:0051292 | GO:1900034 | GO:0075733 | GO:0016925 | GO:0006409 | GO:0006606 | GO:0060391 | GO:0016973 | GO:0006110 | GO:0019083
OMIM,617575,"Nephrotic syndrome, type 14",603729,SGPL1,8879,20,GO:0030097 | GO:0009791 | GO:0033327 | GO:0040014 | GO:0048705 | GO:0006672 | GO:0001822 | GO:0048008 | GO:0097190 | GO:0001570 | GO:0010761 | GO:0060021 | GO:0030148 | GO:0001553 | GO:0008210 | GO:0060325 | GO:0008209 | GO:0006631 | GO:0030149 | GO:0007283
OMIM,617609,"Nephrotic syndrome, type 15",606382,MAGI2,9863,15,GO:0008285 | GO:0030336 | GO:0010976 | GO:0032926 | GO:0060395 | GO:0051898 | GO:0002092 | GO:0097118 | GO:0071850 | GO:0003402 | GO:0072015 | GO:0032516 | GO:2000809 | GO:1990090 | GO:0038180
OMIM,617783,"Nephrotic syndrome, type 16",614610,KANK2,25959,10,GO:0008285 | GO:0033147 | GO:0072073 | GO:0043069 | GO:0000122 | GO:0035023 | GO:2000134 | GO:0006915 | GO:0070563 | GO:0090521
OMIM,618176,"Nephrotic syndrome, type 17",170285,NUP85,79902,13,GO:0006406 | GO:0060964 | GO:0048246 | GO:0030032 | GO:1900034 | GO:0075733 | GO:0045893 | GO:0016925 | GO:0006409 | GO:0072006 | GO:0006606 | GO:0006110 | GO:0019083
OMIM,618177,"Nephrotic syndrome, type 18",607613,NUP133,55746,18,GO:0006406 | GO:0060964 | GO:0006999 | GO:0000972 | GO:1900034 | GO:0075733 | GO:0022008 | GO:0016925 | GO:0006409 | GO:0072006 | GO:0061053 | GO:0006606 | GO:0006355 | GO:0006110 | GO:0021915 | GO:0031081 | GO:0048339 | GO:0019083
OMIM,600995,"Nephrotic syndrome, type 2",604766,NPHS2,7827,3,GO:0007588 | GO:0031532 | GO:0072249
OMIM,301028,"Nephrotic syndrome, type 20",301027,TBC1D8B,54885,4,GO:0016192 | GO:0003094 | GO:0006886 | GO:0090630
OMIM,618594,"Nephrotic syndrome, type 21",613397,AVIL,10677,8,GO:0007399 | GO:0010976 | GO:0051014 | GO:0060271 | GO:0008154 | GO:0010592 | GO:1900480 | GO:0051016
OMIM,610725,"Nephrotic syndrome, type 3",608414,PLCE1,51196,19,GO:0016042 | GO:0007010 | GO:0043647 | GO:0032835 | GO:0007507 | GO:0007265 | GO:0048016 | GO:0007204 | GO:0010592 | GO:0006940 | GO:0001558 | GO:0008277 | GO:0019722 | GO:0046578 | GO:0007173 | GO:0006651 | GO:0000187 | GO:0048015 | GO:0007200
OMIM,256370,"Nephrotic syndrome, type 4",607102,WT1,7490,40,GO:0043066 | GO:0061032 | GO:0035802 | GO:0072075 | GO:0045892 | GO:0007507 | GO:0000122 | GO:2000195 | GO:0006355 | GO:0032836 | GO:0072284 | GO:0003156 | GO:0001657 | GO:0060539 | GO:0060231 | GO:0007356 | GO:0071371 | GO:0030308 | GO:0007530 | GO:2000020 | GO:0060923 | GO:0007281 | GO:0008584 | GO:1902895 | GO:0043010 | GO:0060421 | GO:0032835 | GO:1905643 | GO:0072302 | GO:2001076 | GO:0072166 | GO:0030539 | GO:0072207 | GO:0045893 | GO:0008380 | GO:0071320 | GO:0001570 | GO:0072112 | GO:0030325 | GO:0001658
OMIM,614199,"Nephrotic syndrome, type 5, with or without ocular abnormalities",150325,LAMB2,3913,15,GO:0043687 | GO:0060041 | GO:0007411 | GO:0007601 | GO:0072274 | GO:0014044 | GO:0048677 | GO:0070831 | GO:0007528 | GO:0072249 | GO:0016477 | GO:0014002 | GO:0009888 | GO:0034446 | GO:0009887
OMIM,614196,"Nephrotic syndrome, type 6",600579,PTPRO,5800,13,GO:0090090 | GO:0000902 | GO:1990264 | GO:0030032 | GO:0036060 | GO:0050807 | GO:0032835 | GO:0007411 | GO:0002548 | GO:0003105 | GO:0010812 | GO:0090260 | GO:0072112
OMIM,615008,"Nephrotic syndrome, type 7 | {Hemolytic uremic syndrome, atypical, susceptibility to, 7}",601440,DGKE,8526,7,GO:0050804 | GO:0007205 | GO:0046834 | GO:0030168 | GO:0035556 | GO:0006654 | GO:0046339
OMIM,615244,"Nephrotic syndrome, type 8",601925,ARHGDIA,396,9,GO:0043066 | GO:0043547 | GO:0050771 | GO:0007266 | GO:0007162 | GO:2000249 | GO:0071526 | GO:0035023 | GO:0050772
OMIM,615573,"Nephrotic syndrome, type 9",615567,COQ8B,79934,2,GO:0021692 | GO:0006744
OMIM,614008,Nestor-Guillermo progeria syndrome,603811,BANF1,8815,7,GO:0009615 | GO:0045071 | GO:0075713 | GO:0030261 | GO:0007059 | GO:0007084 | GO:0051169
OMIM,256500,Netherton syndrome,605010,SPINK5,11005,11,GO:0030198 | GO:0016525 | GO:0030155 | GO:0051884 | GO:1900004 | GO:0045580 | GO:0007417 | GO:0007275 | GO:0035315 | GO:0070268 | GO:0002787
OMIM,256520,Neu-Laxova syndrome 1,606879,PHGDH,26227,14,GO:0006541 | GO:0006544 | GO:0010468 | GO:0070314 | GO:0021510 | GO:0031175 | GO:0009448 | GO:0007420 | GO:0006564 | GO:0021782 | GO:0022900 | GO:0019530 | GO:0021915 | GO:0006566
OMIM,616038,Neu-Laxova syndrome 2,610936,PSAT1,29968,2,GO:0006564 | GO:0008615
OMIM,182940,"Neural tube defects | {Spina bifida, susceptibility to} | {Neural tube defects, susceptibility to}",158105 | 600533 | 601397 | 610132 | 610622,FUZ | CCL2 | VANGL2 | VANGL1 | TBXT,80199 | 6347 | 6862 | 81839 | 57216,112,GO:0043433 | GO:0090103 | GO:0015012 | GO:0003149 | GO:0000122 | GO:0003257 | GO:0060395 | GO:0043524 | GO:0048246 | GO:0007509 | GO:0007266 | GO:0048247 | GO:0001843 | GO:0001707 | GO:1904783 | GO:0045176 | GO:0001525 | GO:0036342 | GO:0007155 | GO:0048105 | GO:0045724 | GO:0035019 | GO:0090090 | GO:1905563 | GO:0060490 | GO:0031663 | GO:0003150 | GO:0090179 | GO:0022007 | GO:0015031 | GO:0061346 | GO:0001756 | GO:2000353 | GO:0035787 | GO:0061371 | GO:0048546 | GO:0060122 | GO:0000165 | GO:0007341 | GO:0023019 | GO:0090301 | GO:0070098 | GO:1904938 | GO:0003007 | GO:0043491 | GO:0071222 | GO:0006959 | GO:0006954 | GO:0007187 | GO:0001839 | GO:0071347 | GO:0060488 | GO:0043507 | GO:0001708 | GO:0036499 | GO:0045197 | GO:0048704 | GO:0043473 | GO:0001942 | GO:0008589 | GO:0007010 | GO:0032956 | GO:0030593 | GO:0048706 | GO:0043547 | GO:0001947 | GO:0019725 | GO:0003402 | GO:2000314 | GO:0048103 | GO:0036514 | GO:0010172 | GO:0007259 | GO:0032835 | GO:0035684 | GO:0036515 | GO:0048245 | GO:2000427 | GO:0008284 | GO:0034351 | GO:0071407 | GO:0007275 | GO:0060349 | GO:0071356 | GO:0009617 | GO:0007498 | GO:0014028 | GO:0008360 | GO:0090009 | GO:0002548 | GO:0090177 | GO:0090280 | GO:0060993 | GO:0050870 | GO:0019079 | GO:1905515 | GO:0019233 | GO:0044344 | GO:0070374 | GO:0060028 | GO:0051968 | GO:0071346 | GO:0060489 | GO:0042060 | GO:2000502 | GO:0043615 | GO:0051770 | GO:2000134 | GO:0001570 | GO:0008595 | GO:0060071 | GO:0071300
OMIM,613013,"{Neuroblastoma, susceptibility to, 2} | Neuroblastoma with Hirschsprung disease",603851,PHOX2B,8929,31,GO:0021723 | GO:0003357 | GO:0048484 | GO:0048839 | GO:0048486 | GO:0071542 | GO:0021934 | GO:0071773 | GO:0002087 | GO:0008285 | GO:0045944 | GO:0048485 | GO:0003360 | GO:0048483 | GO:0010001 | GO:0060541 | GO:0071157 | GO:0045665 | GO:0003358 | GO:0010971 | GO:0001764 | GO:0035914 | GO:0007399 | GO:0048894 | GO:0021533 | GO:0010468 | GO:1901166 | GO:0061549 | GO:0120162 | GO:0061452 | GO:0045666
OMIM,249400,"Neurocutaneous melanosis, somatic",164790,NRAS,4893,5,GO:0043312 | GO:0007265 | GO:0002223 | GO:0001938 | GO:0000165
OMIM,613068,Neurodegeneration due to cerebral folate transport deficiency,136430,FOLR1,2348,17,GO:0003147 | GO:1904447 | GO:0035036 | GO:0003253 | GO:0007342 | GO:0048208 | GO:0001947 | GO:0006888 | GO:0060828 | GO:0061626 | GO:0031103 | GO:0061713 | GO:0007155 | GO:0006898 | GO:0071231 | GO:0017015 | GO:0046655
OMIM,617145,"Neurodegeneration with ataxia, dystonia, and gaze palsy, childhood-onset",601530,SQSTM1,8878,26,GO:0043066 | GO:0098780 | GO:0043122 | GO:0000122 | GO:0001934 | GO:0061635 | GO:0006511 | GO:0045944 | GO:0006468 | GO:0070498 | GO:0002376 | GO:1905719 | GO:0002931 | GO:0030154 | GO:1903078 | GO:0046578 | GO:0000423 | GO:0031397 | GO:0043065 | GO:0016197 | GO:1900273 | GO:0035973 | GO:0007032 | GO:0035556 | GO:0006915 | GO:0010821
OMIM,234200,Neurodegeneration with brain iron accumulation 1,606157,PANK2,80025,10,GO:0009060 | GO:0015937 | GO:0070584 | GO:0019217 | GO:0007286 | GO:0090207 | GO:1904251 | GO:0015939 | GO:0051881 | GO:0016310
OMIM,610217,Neurodegeneration with brain iron accumulation 2B,603604,PLA2G6,8398,26,GO:0034638 | GO:0034976 | GO:0035774 | GO:0001934 | GO:0046338 | GO:0035965 | GO:0014832 | GO:0060135 | GO:0090238 | GO:0019731 | GO:0051967 | GO:0090037 | GO:2000304 | GO:0032049 | GO:0046469 | GO:0038096 | GO:1901339 | GO:0046473 | GO:0006935 | GO:0097755 | GO:0045921 | GO:0007613 | GO:0090200 | GO:0036151 | GO:0007204 | GO:0036152
OMIM,606159,Neurodegeneration with brain iron accumulation 3,134790,FTL,2512,4,GO:0043312 | GO:0006826 | GO:0006880 | GO:0006879
OMIM,614298,Neurodegeneration with brain iron accumulation 4,614297,C19orf12,83636,4,GO:0006914 | GO:0051560 | GO:0006915 | GO:0006979
OMIM,300894,Neurodegeneration with brain iron accumulation 5,300526,WDR45,11152,6,GO:0009267 | GO:0034497 | GO:0000045 | GO:0006497 | GO:0000422 | GO:0044804
OMIM,615643,Neurodegeneration with brain iron accumulation 6,609855,COASY,80347,2,GO:0015937 | GO:0016310
OMIM,618170,"Neurodegeneration, childhood-onset, stress-induced, with variable ataxia and seizures",610624,ADPRS,54936,3,GO:0071451 | GO:0140290 | GO:0006281
OMIM,618868,"Neurodegeneration, childhood-onset, with ataxia, tremor, optic atrophy, and cognitive decline",606105,SLC44A1,23446,5,GO:0150104 | GO:0042426 | GO:0006656 | GO:0055085 | GO:0015871
OMIM,617672,"Neurodegeneration, childhood-onset, with brain atrophy",600673,UBTF,7343,7,GO:0006357 | GO:0006361 | GO:0006362 | GO:0006363 | GO:0045943 | GO:0006360 | GO:0001188
OMIM,618276,"Neurodegeneration, childhood-onset, with cerebellar atrophy",606830,AGTPBP1,23287,8,GO:0006508 | GO:0001754 | GO:0050905 | GO:0035610 | GO:0021702 | GO:0035609 | GO:0021772 | GO:0007005
OMIM,618451,"Neurodegeneration, early-onset, with choreoathetoid movements and microcytic anemia",147582,IREB2,3658,10,GO:0034101 | GO:0006782 | GO:0009791 | GO:0006879 | GO:0006099 | GO:0030316 | GO:0006826 | GO:0017148 | GO:0050892 | GO:0006101
OMIM,618354,Neurodevelopmental disorder and language delay with or without structural brain abnormalities,176915,PPP2CA,5515,22,GO:0035970 | GO:0042532 | GO:0006355 | GO:0007498 | GO:0010719 | GO:0030111 | GO:0010033 | GO:0019932 | GO:0030308 | GO:0000184 | GO:0010288 | GO:0000188 | GO:1904528 | GO:0030155 | GO:0007084 | GO:0006672 | GO:0070262 | GO:0051321 | GO:0006275 | GO:0008380 | GO:0006915 | GO:0071902
OMIM,618890,Neurodevelopmental disorder and structural brain anomalies with or without seizures and spasticity,606584,PTPN23,25930,12,GO:0061357 | GO:0071345 | GO:0060271 | GO:0015031 | GO:0010633 | GO:1903387 | GO:2000643 | GO:0043162 | GO:0035335 | GO:0032456 | GO:1903393 | GO:0045022
OMIM,618707,Neurodevelopmental disorder with absent language and variable seizures,605035,WASF1,8936,12,GO:0098885 | GO:0070584 | GO:2000601 | GO:0016601 | GO:0072673 | GO:0051388 | GO:0006898 | GO:0097484 | GO:0030041 | GO:1990416 | GO:0098939 | GO:0030036
OMIM,618569,"Neurodevelopmental disorder with ataxia, hypotonia, and microcephaly",617853,SVBP,374969,6,GO:0010596 | GO:0006508 | GO:0061564 | GO:1905048 | GO:0009306 | GO:0031397
OMIM,617807,"Neurodevelopmental disorder with ataxic gait, absent speech, and decreased cortical white matter",604198,RAB11B,9230,14,GO:0043687 | GO:1990126 | GO:0032402 | GO:0045054 | GO:2000008 | GO:0150093 | GO:0035773 | GO:0033572 | GO:2001135 | GO:0044070 | GO:0090150 | GO:0045055 | GO:0071468 | GO:0001881
OMIM,618718,"Neurodevelopmental disorder with behavioral abnormalities, absent speech, and hypotonia",618689,NTNG2,84628,12,GO:0050804 | GO:0007409 | GO:0009888 | GO:0099560 | GO:0098698 | GO:0150011 | GO:1905606 | GO:0016477 | GO:0070831 | GO:2001222 | GO:0034446 | GO:0009887
OMIM,618731,Neurodevelopmental disorder with brain anomalies and with or without vertebral or cardiac anomalies,617362,DHX37,57647,1,GO:0000462
OMIM,618590,"Neurodevelopmental disorder with brain anomalies, seizures, and scoliosis",608528,PIGU,128869,4,GO:0034394 | GO:0016255 | GO:0006506 | GO:0046425
OMIM,618571,"Neurodevelopmental disorder with cataracts, poor growth, and dysmorphic facies",611345,INTS1,26173,2,GO:0042795 | GO:0034474
OMIM,618356,Neurodevelopmental disorder with central and peripheral motor dysfunction,609145,NFASC,23114,12,GO:0030913 | GO:0045162 | GO:0002175 | GO:0043312 | GO:0050808 | GO:0071205 | GO:0007411 | GO:0072659 | GO:0007422 | GO:0042552 | GO:0019226 | GO:0034113
OMIM,618056,Neurodevelopmental disorder with cerebellar atrophy and with or without seizures,614506,BRAT1,221927,9,GO:0006006 | GO:0006974 | GO:0010212 | GO:0008283 | GO:0030307 | GO:0051646 | GO:0001934 | GO:0006915 | GO:0016477
OMIM,618505,Neurodevelopmental disorder with coarse facies and mild distal skeletal abnormalities,611577,KDM6B,23135,14,GO:0006338 | GO:0014823 | GO:0048333 | GO:0045944 | GO:0070301 | GO:0071557 | GO:0060992 | GO:0055114 | GO:0045165 | GO:0021766 | GO:0055007 | GO:0002437 | GO:0120162 | GO:0045446
OMIM,617755,Neurodevelopmental disorder with dysmorphic facies and distal limb anomalies,601819,BPTF,2186,7,GO:0009952 | GO:0007492 | GO:0001892 | GO:0045944 | GO:0042766 | GO:0000122 | GO:0007420
OMIM,618659,Neurodevelopmental disorder with dysmorphic facies and distal skeletal anomalies,607159,ZMIZ1,57178,18,GO:0003007 | GO:0030521 | GO:0001701 | GO:0060395 | GO:0045582 | GO:0007296 | GO:0021852 | GO:0045944 | GO:0045747 | GO:1903508 | GO:0007569 | GO:0001570 | GO:0007179 | GO:0048146 | GO:0048096 | GO:0033233 | GO:0048844 | GO:0048589
OMIM,618090,Neurodevelopmental disorder with epilepsy and hypoplasia of the corpus callosum,610236,LNPK,80856,7,GO:0071788 | GO:0060173 | GO:0032330 | GO:1903373 | GO:0035115 | GO:0042733 | GO:0007596
OMIM,617393,"Neurodevelopmental disorder with epilepsy, cataracts, feeding difficulties, and delayed brain myelination",610672,NACC1,112939,3,GO:0008284 | GO:0045892 | GO:0000122
OMIM,618741,"Neurodevelopmental disorder with epilepsy, spasticity, and brain atrophy",610971,TRAPPC4,51399,4,GO:0006914 | GO:0006888 | GO:0016358 | GO:0048208
OMIM,618760,Neurodevelopmental disorder with hypotonia and autistic features with or without hyperkinetic movements,185881,VAMP2,6844,15,GO:0090316 | GO:1902259 | GO:0035493 | GO:0032869 | GO:0043308 | GO:0006906 | GO:0016079 | GO:0043001 | GO:0048488 | GO:0017156 | GO:0009749 | GO:0017157 | GO:0007269 | GO:0014047 | GO:0060291
OMIM,618879,"Neurodevelopmental disorder with hypotonia and cerebellar atrophy, with or without seizures",605087,PIGK,10026,3,GO:0034394 | GO:0016255 | GO:0006508
OMIM,618603,Neurodevelopmental disorder with hypotonia and variable intellectual and behavioral abnormalities,180660,POLR2A,5430,16,GO:0006367 | GO:0060964 | GO:0000398 | GO:0033120 | GO:0006353 | GO:0035019 | GO:0006368 | GO:0006283 | GO:0006351 | GO:0006370 | GO:0016032 | GO:0006355 | GO:0050434 | GO:0042795 | GO:0008543 | GO:0001172
OMIM,617171,"Neurodevelopmental disorder with hypotonia, impaired expressive language, and with or without seizures",602635,DEAF1,10522,11,GO:0045892 | GO:0006366 | GO:0045893 | GO:0008542 | GO:0000122 | GO:0001843 | GO:0009653 | GO:0001662 | GO:0033599 | GO:0048706 | GO:0007281
OMIM,618862,"Neurodevelopmental disorder with hypotonia, microcephaly, and seizures",601218,ADARB1,104,19,GO:0008285 | GO:0051726 | GO:0030336 | GO:0007274 | GO:0050884 | GO:0021618 | GO:0021965 | GO:0045087 | GO:0045070 | GO:0060384 | GO:0021610 | GO:0061744 | GO:0035264 | GO:0097049 | GO:0051607 | GO:0060415 | GO:0006382 | GO:0006397 | GO:0044387
OMIM,618797,"Neurodevelopmental disorder with hypotonia, neonatal respiratory insufficiency, and thermodysregulation",608884,RALGAPA1,253959,2,GO:0051056 | GO:0090630
OMIM,617519,"Neurodevelopmental disorder with hypotonia, neuropathy, and deafness",606214,SPTBN4,57731,17,GO:0045162 | GO:0007010 | GO:0040018 | GO:0000165 | GO:0007605 | GO:0009566 | GO:0033135 | GO:0006888 | GO:0007411 | GO:0051693 | GO:0072659 | GO:0061337 | GO:0007628 | GO:0010459 | GO:0002028 | GO:0019226 | GO:0021952
OMIM,617268,"Neurodevelopmental disorder with hypotonia, seizures, and absent language",617245,HECW2,57520,6,GO:0030071 | GO:0045732 | GO:0000209 | GO:0048814 | GO:2000650 | GO:0043161
OMIM,618292,"Neurodevelopmental disorder with impaired intellectual development, hypotonia, and ataxia",603123,DOCK3,1795,2,GO:1903997 | GO:0007264
